SEGID,DIRECTION,DIRECTION_NAME,DY_VOL_GR1,DY_VOL_GR2,DY_VOL_GR3,DY_VOL_GR4,DY_VOL_TOTAL
3430_000.0,D2,WB,         0,         0,         0,         0,         0
3430_000.0,Both,Total,         0,         0,         0,         0,         0
3430_000.4,D1,EB,         0,         0,         0,         0,         0
3430_000.4,D2,WB,         0,         0,         0,         0,         0
3430_000.4,Both,Total,         0,         0,         0,         0,         0
3430_001.2,D1,EB,         0,         0,         0,         0,         0
3430_001.2,D2,WB,         0,         0,         0,         0,         0
3430_001.2,Both,Total,         0,         0,         0,         0,         0
3432_000.0,D1,EB,         0,         0,         0,         0,         0
3432_000.0,D2,WB,         0,         0,         0,         0,         0
3432_000.0,Both,Total,         0,         0,         0,         0,         0
3432_000.6,D1,EB,         0,         0,         0,         0,         0
3432_000.6,D2,WB,         0,         0,         0,         0,         0
3432_000.6,Both,Total,         0,         0,         0,         0,         0
3432_001.0,D1,EB,         0,         0,         0,         0,         0
3432_001.0,D2,WB,         0,         0,         0,         0,         0
3432_001.0,Both,Total,         0,         0,         0,         0,         0
3432_001.7,D1,EB,         0,         0,         0,         0,         0
3432_001.7,D2,WB,         0,         0,         0,         0,         0
3432_001.7,Both,Total,         0,         0,         0,         0,         0
3434_000.0,D1,EB,         0,         0,         0,         0,         0
3434_000.0,D2,WB,         0,         0,         0,         0,         0
3434_000.0,Both,Total,         0,         0,         0,         0,         0
3434_000.2,D1,EB,         0,         0,         0,         0,         0
3434_000.2,D2,WB,         0,         0,         0,         0,         0
3434_000.2,Both,Total,         0,         0,         0,         0,         0
3434_000.4,D1,EB,         0,         0,         0,         0,         0
3434_000.4,D2,WB,         0,         0,         0,         0,         0
3434_000.4,Both,Total,         0,         0,         0,         0,         0
3436_000.0,D1,EB,         0,         0,         0,         0,         0
3436_000.0,D2,WB,         0,         0,         0,         0,         0
3436_000.0,Both,Total,         0,         0,         0,         0,         0
3436_000.7,D1,EB,         0,         0,         0,         0,         0
3436_000.7,D2,WB,         0,         0,         0,         0,         0
3436_000.7,Both,Total,         0,         0,         0,         0,         0
3436_001.3,D1,EB,         0,         0,         0,         0,         0
3436_001.3,D2,WB,         0,         0,         0,         0,         0
3436_001.3,Both,Total,         0,         0,         0,         0,         0
3437_000.0,D1,NB,         0,         0,         0,         0,         0
3437_000.0,D2,SB,         0,         0,         0,         0,         0
3437_000.0,Both,Total,         0,         0,         0,         0,         0
3437_000.1,D1,NB,         0,         0,         0,         0,         0
3437_000.1,D2,SB,         0,         0,         0,         0,         0
3437_000.1,Both,Total,         0,         0,         0,         0,         0
3437_000.6,D1,NB,         0,         0,         0,         0,         0
3437_000.6,D2,SB,         0,         0,         0,         0,         0
3437_000.6,Both,Total,         0,         0,         0,         0,         0
3438_000.0,D1,NB,         0,         0,         0,         0,         0
3438_000.0,D2,SB,         0,         0,         0,         0,         0
3438_000.0,Both,Total,         0,         0,         0,         0,         0
3438_000.5,D1,NB,         0,         0,         0,         0,         0
3438_000.5,D2,SB,         0,         0,         0,         0,         0
3438_000.5,Both,Total,         0,         0,         0,         0,         0
3438_000.7,D1,NB,         0,         0,         0,         0,         0
3438_000.7,D2,SB,         0,         0,         0,         0,         0
3438_000.7,Both,Total,         0,         0,         0,         0,         0
3438_000.9,D1,NB,         0,         0,         0,         0,         0
3438_000.9,D2,SB,         0,         0,         0,         0,         0
3438_000.9,Both,Total,         0,         0,         0,         0,         0
3438_001.2,D1,NB,         0,         0,         0,         0,         0
3438_001.2,D2,SB,         0,         0,         0,         0,         0
3438_001.2,Both,Total,         0,         0,         0,         0,         0
3438_001.7,D1,NB,         0,         0,         0,         0,         0
3438_001.7,D2,SB,         0,         0,         0,         0,         0
3438_001.7,Both,Total,         0,         0,         0,         0,         0
3438_002.5,D1,NB,         0,         0,         0,         0,         0
3438_002.5,D2,SB,         0,         0,         0,         0,         0
3438_002.5,Both,Total,         0,         0,         0,         0,         0
3438_003.2,D1,NB,         0,         0,         0,         0,         0
3438_003.2,D2,SB,         0,         0,         0,         0,         0
3438_003.2,Both,Total,         0,         0,         0,         0,         0
3438_004.7,D1,NB,         0,         0,         0,         0,         0
3438_004.7,D2,SB,         0,         0,         0,         0,         0
3438_004.7,Both,Total,         0,         0,         0,         0,         0
3440_000.0,D1,EB,         0,         0,         0,         0,         0
3440_000.0,D2,WB,         0,         0,         0,         0,         0
3440_000.0,Both,Total,         0,         0,         0,         0,         0
3440_000.4,D1,EB,         0,         0,         0,         0,         0
3440_000.4,D2,WB,         0,         0,         0,         0,         0
3440_000.4,Both,Total,         0,         0,         0,         0,         0
3440_001.6,D1,EB,         0,         0,         0,         0,         0
3440_001.6,D2,WB,         0,         0,         0,         0,         0
3440_001.6,Both,Total,         0,         0,         0,         0,         0
3440_002.7,D1,EB,         0,         0,         0,         0,         0
3440_002.7,D2,WB,         0,         0,         0,         0,         0
3440_002.7,Both,Total,         0,         0,         0,         0,         0
3440_003.6,D1,EB,         0,         0,         0,         0,         0
3440_003.6,D2,WB,         0,         0,         0,         0,         0
3440_003.6,Both,Total,         0,         0,         0,         0,         0
3440_003.8,D1,EB,         0,         0,         0,         0,         0
3440_003.8,D2,WB,       1.0,         0,         0,         0,       1.0
3440_003.8,Both,Total,       0.5,         0,         0,         0,       0.5
3440_003.9,D1,EB,         0,         0,         0,         0,         0
3440_003.9,D2,WB,         0,         0,         0,         0,         0
3440_003.9,Both,Total,         0,         0,         0,         0,         0
3440_004.8,D1,EB,         0,         0,         0,         0,         0
3440_004.8,D2,WB,         0,         0,         0,         0,         0
3440_004.8,Both,Total,         0,         0,         0,         0,         0
3440_005.3,D1,EB,         0,         0,         0,         0,         0
3440_005.3,D2,WB,         0,         0,         0,         0,         0
3440_005.3,Both,Total,         0,         0,         0,         0,         0
3440_005.8,D1,NB,         0,         0,         0,         0,         0
3440_005.8,D2,SB,         0,         0,         0,         0,         0
3440_005.8,Both,Total,         0,         0,         0,         0,         0
3442_000.0,D1,EB,         0,         0,         0,         0,         0
3442_000.0,D2,WB,         0,         0,         0,         0,         0
3442_000.0,Both,Total,         0,         0,         0,         0,         0
3442_001.3,D1,EB,         0,         0,         0,         0,         0
